here,worst_riskclass_l3m,no_daysarrs1_29_evr,capo_enqs_ever_cb,no_guarantors_mdi,worst_accstatus_l12m,customer_marital_status,no_daysarrs90_119_evr,no_daysarrs0_l3m,customer_employment_type,curbal_ugx,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,Uganda_CS_Scr
0.061679109,30,4,1, ,60,S,0,0, ,110296600,45,55,57,71,49,67,66,57,58,61,586
0.479461842,20,1,1, ,60,S,1,1,0,11834817,68,61,57,71,49,67,58,57,66,61,615
0.024247288,20,0,1, ,30,M,0,1,0,53914955,68,71,57,71,67,66,66,57,66,61,650
0.082147454,20,0,1, ,30,M,0,1,0,14699244,68,71,57,71,67,66,66,57,66,61,650
0.178691067,20,18,2, ,60,M,0,1,0,12465245,68,43,57,71,49,66,66,57,66,61,604
0.831249139,20,5,2, ,30,M,0,1, ,106901603,68,55,57,71,67,66,66,57,58,61,626
0.052266702,20,1, , ,30,S,0,1,0,42187118,68,61,65,71,67,67,66,57,66,61,649
0.864813438,20,7,4, ,30,S,0,1,0,92473294,68,51,57,71,67,67,66,57,66,61,631
0.655011456,20,0,3, ,30,M,0,1,0,26712080,68,71,57,71,67,66,66,57,66,61,650
0.37962793,20,12,3, ,60,M,0,0, ,965367903,68,43,57,71,49,66,66,57,58,61,596
0.668071274,20,1,2, ,30,M,0,1,0,55978614,68,61,57,71,67,66,66,57,66,61,640
0.940727922,20,2,2,10,30,M,0,1,2,34560703,68,57,57,53,67,66,66,57,66,61,618
0.744260313,20,21,3, ,60,M,0,1,0,78303079,68,43,57,71,49,66,66,57,66,61,604
0.507899717,20,11,3, ,30,M,0,1,0,80369335,68,51,57,71,67,66,66,57,66,61,630
0.254950303,20,7, , ,30,M,0,1,0,28192656,68,51,65,71,67,66,66,57,66,61,638
0.178181692,20,2,2, ,30,M,0,1,0,235599521,68,57,57,71,67,66,66,57,66,61,636
0.838994415,20,4, , ,60,M,0,1,2,55470981,68,55,65,71,49,66,66,57,66,61,624
0.343520414,20,2,1, ,30,M,0,1,0,25183191,68,57,57,71,67,66,66,57,66,61,636
0.264650735,20,1,1, ,30,S,0,1,0,77166029,68,61,57,71,67,67,66,57,66,61,641
0.951812938,20,10,4, ,30,S,0,0,0,44377168,68,51,57,71,67,67,66,57,66,61,631
0.39601683,20,8,3, ,60,S,0,1, ,134055226,68,51,57,71,49,67,66,57,58,61,605
0.268367471,20,25,2, ,30,M,0,1,0,51287173,68,43,57,71,67,66,66,57,66,61,622
0.45251443,20,0,1, ,30,S,0,1,0,176877199,68,71,57,71,67,67,66,57,66,61,651
0.220054004,20,6,2, ,60,S,0,1,0,69932246,68,51,57,71,49,67,66,57,66,61,613
0.470834087,60,15,1, ,60,S,2,0,0,10275371,25,43,57,71,49,67,56,57,66,61,552
0.385206177,20,16,4, ,60,M,0,1,0,226554304,68,43,57,71,49,66,66,57,66,61,604
0.526627565,20,1,2, ,30,M,1,0,0,96741563,68,61,57,71,67,66,58,57,66,61,632
0.327546639,30,10,1, ,60,S,1,0, ,10746407,45,51,57,71,49,67,58,57,58,61,574
0.132470937,20,1,2,0,30,?,0,1, ,48744503,68,61,57,72,67,54,66,57,58,61,621
0.922527715,20,18,2, ,60,S,0,1,0,146112911,68,43,57,71,49,67,66,57,66,61,605
0.811342373,20,4,2, ,60,S,0,1, ,19924926,68,55,57,71,49,67,66,57,58,61,609
0.865947775,20,25,1, ,60,M,0,3,0,12356331,68,43,57,71,49,66,66,68,66,61,615
0.294116712,20,1,2, ,30,S,0,1, ,15176326,68,61,57,71,67,67,66,57,58,61,633
0.54135171,40,4,2, ,60,M,7,0, ,77082426,25,55,57,71,49,66,54,57,58,61,553
0.457714911,20,6,2, ,60,S,0,0, ,37747009,68,51,57,71,49,67,66,57,58,61,605
0.592326167,20,1,1, ,60,S,0,1, ,17340506,68,61,57,71,49,67,66,57,58,61,615
0.002862566,20,4, , ,60,M,0,1,0,13217734,68,55,65,71,49,66,66,57,66,61,624
0.324822372,20,0,2, ,30,S,0,1,0,15082262,68,71,57,71,67,67,66,57,66,61,651
0.06588121,20,0,1, ,30,S,0,1,0,6268427,68,71,57,71,67,67,66,57,66,62,652
0.740616024,20,0,2, ,30,M,0,1,0,5837103,68,71,57,71,67,66,66,57,66,62,651
0.316697043,20,0,3, ,30,M,0,1,0,70956640,68,71,57,71,67,66,66,57,66,61,650
0.955877211,20,18,19, ,60,M,2,0,0,167470032,68,43,52,71,49,66,56,57,66,61,589
0.69669194,20,21,7, ,60,S,5,1, ,257444002,68,43,52,71,49,67,54,57,58,61,580
0.735473647,20,19,6, ,60,M,0,0,0,109190121,68,43,52,71,49,66,66,57,66,61,599
0.934714417,20,0,1, ,30,M,0,1,0,0,68,71,57,71,67,66,66,57,66,66,655
0.505273085,20,23, , ,60,M,0,1, ,32970356,68,43,65,71,49,66,66,57,58,61,604
0.083423847,20,0, , ,30,S,0,1,0,96909201,68,71,65,71,67,67,66,57,66,61,659
0.638269035,20,2,3, ,60,S,0,0,0,159273230,68,57,57,71,49,67,66,57,66,61,619
0.452454904,30,14,3, ,60,M,0,0, ,50475388.84,45,43,57,71,49,66,66,57,58,61,573
0.639487419,30,7,1, ,60,S,0,0, ,65690784,45,51,57,71,49,67,66,57,58,61,582
0.932063882,20,1,1, ,30,M,0,1,0,11930148,68,61,57,71,67,66,66,57,66,61,640
0.885543604,20,1,1, ,30,M,0,1,0,13796453,68,61,57,71,67,66,66,57,66,61,640
0.381499669,20,1,1, ,30,M,0,1,0,16971803,68,61,57,71,67,66,66,57,66,61,640
0.843208294,20,0,1, ,30,S,0,1,0,17013344,68,71,57,71,67,67,66,57,66,61,651
0.647388871,0,13, , ,60,M,1,0,0,2102295,67,43,65,71,49,66,58,57,66,63,605
0.543352833,0,1,3, ,60,S,1,0,0,0,67,61,57,71,49,67,58,57,66,66,619
0.610941008,20,0,2, ,30,S,0,1,1,36571218,68,71,57,71,67,67,66,57,66,61,651
0.207921081,20,0,2, ,30,O,0,1,0,61437879,68,71,57,71,67,54,66,57,66,61,638
0.931042549,20,0,1, ,30,M,0,1,0,33574863,68,71,57,71,67,66,66,57,66,61,650
0.619628976,20,3,1, ,60,M,0,1,0,24567292,68,57,57,71,49,66,66,57,66,61,618
0.617407965,20,9,3, ,60,M,0,0,0,228204460,68,51,57,71,49,66,66,57,66,61,612
0.907706975,20,2, , ,30,M,0,1,0,16459216,68,57,65,71,67,66,66,57,66,61,644
0.998348128,20,0,1, ,30,S,0,1,0,54796722,68,71,57,71,67,67,66,57,66,61,651
0.43559158,20,0,1, ,30,M,0,1,0,18232929,68,71,57,71,67,66,66,57,66,61,650
0.773135571,20,9,1, ,60,M,0,1, ,34827874,68,51,57,71,49,66,66,57,58,61,604
0.370224972,20,7,2, ,60,S,0,1,0,44114445,68,51,57,71,49,67,66,57,66,61,613
0.959727152,20,0,1, ,30,S,0,1,0,27545042,68,71,57,71,67,67,66,57,66,61,651
0.081174376,20,0,1, ,30,M,0,0,0,160000000,68,71,57,71,67,66,66,57,66,61,650
0.856255386,20,2,3, ,60,S,0,0,0,75705889,68,57,57,71,49,67,66,57,66,61,619
0.945364453,20,10,2, ,30,S,0,1, ,7534206,68,51,57,71,67,67,66,57,58,62,624
0.494338133,20,52,1, ,60,M,0,1,0,22956286,68,43,57,71,49,66,66,57,66,61,604
0.975805183,20,18,1, ,60,M,0,0,0,6503709,68,43,57,71,49,66,66,57,66,62,605
0.799957069,20,20,3, ,60,M,0,1,0,39065155,68,43,57,71,49,66,66,57,66,61,604
0.281604695,20,0,2, ,30,S,0,1,0,18742925,68,71,57,71,67,67,66,57,66,61,651
0.744533013,20,0, , ,30,M,0,1, ,11899437,68,71,65,71,67,66,66,57,58,61,650
0.052789311,20,5,2, ,60,O,0,6,0,23316694.35,68,55,57,71,49,54,66,68,66,61,615
0.986014775,20,0,2, ,30,S,0,0,0,78762585,68,71,57,71,67,67,66,57,66,61,651
0.185417448,20,1, , ,60,M,0,0,0,46199821,68,61,65,71,49,66,66,57,66,61,630
0.07051561,20,7,1, ,30,S,0,1,0,89518715,68,51,57,71,67,67,66,57,66,61,631
0.943123864,20,6,2, ,30,S,0,1,0,52643699,68,51,57,71,67,67,66,57,66,61,631
0.649639125,20,6,1, ,60,S,0,0,3,7303319,68,51,57,71,49,67,66,57,57,62,605
0.296435423,60,1,1,0,60,S,1,0, ,38505412,25,61,57,72,49,67,58,57,58,61,565
0.02668325,20,17,1, ,60,S,0,1, ,27954528,68,43,57,71,49,67,66,57,58,61,597
0.993358225,20,4,2, ,30,M,0,1,0,27275496,68,55,57,71,67,66,66,57,66,61,634
0.691262128,20,8,4, ,60,M,0,0,0,1111998,68,51,57,71,49,66,66,57,66,64,615
0.648458106,20,0,1, ,30,M,0,1,0,14193575,68,71,57,71,67,66,66,57,66,61,650
0.200592138,20,18,3, ,60,M,1,1,0,49900296,68,43,57,71,49,66,58,57,66,61,596
0.713988931,20,11,2, ,60,M,0,1,0,93163749,68,51,57,71,49,66,66,57,66,61,612
0.205008871,60,1, , ,60,S,1,0,0,13055724,25,61,65,71,49,67,58,57,66,61,580
0.143331134,20,0,2, ,30,M,0,1,0,42323089,68,71,57,71,67,66,66,57,66,61,650
0.206487361,20,0,1, ,30,S,0,1,0,48668235,68,71,57,71,67,67,66,57,66,61,651
0.136491482,20,1,2, ,30,M,0,1,0,0,68,61,57,71,67,66,66,57,66,66,645
0.859143856,20,0, , ,30,M,0,1,0,163734,68,71,65,71,67,66,66,57,66,66,663
0.605768846,20,3,1, ,60,S,0,0,0,26130212,68,57,57,71,49,67,66,57,66,61,619
0.4686445,20,2,1, ,60,M,0,1,0,155835050,68,57,57,71,49,66,66,57,66,61,618
0.103388853,20,1,1, ,60,M,0,1,0,145121184,68,61,57,71,49,66,66,57,66,61,622
0.680643888,20,0,1, ,30,M,0,1,0,18485469,68,71,57,71,67,66,66,57,66,61,650
0.494364358,20,2,5, ,60,S,0,4,2,71775524,68,57,52,71,49,67,66,68,66,61,625
0.508406286,60,2,1, ,60,S,1,0, ,6522795,25,57,57,71,49,67,58,57,58,62,561
0.202841034,20,0, , ,30,S,0,1,0,8999274,68,71,65,71,67,67,66,57,66,62,660
0.186487356,20,1,2, ,30,M,0,1,0,15020414,68,61,57,71,67,66,66,57,66,61,640
0.213923544,20,0,2, ,30,M,0,1, ,133020771,68,71,57,71,67,66,66,57,58,61,642
0.888790418,20,1,2, ,30,S,0,0,0,65263631,68,61,57,71,67,67,66,57,66,61,641
0.073558905,20,8,1, ,60,M,0,1,0,0,68,51,57,71,49,66,66,57,66,66,617
0.879910245,20,32,5, ,60,M,0,1,0,130889734,68,43,52,71,49,66,66,57,66,61,599
0.610004879,20,4,2, ,60,M,0,0,0,16105868,68,55,57,71,49,66,66,57,66,61,616
0.977696774,40,25, , ,70,S,4,0,0,89208359,25,43,65,71,49,67,54,57,66,61,558
0.512280142,20,4,2, ,60,M,0,1, ,151638567,68,55,57,71,49,66,66,57,58,61,608
0.759533368,20,2,3, ,30,M,0,1,0,129421728,68,57,57,71,67,66,66,57,66,61,636
0.914079419,20,11,2, ,60,M,0,1,0,79768175,68,51,57,71,49,66,66,57,66,61,612
0.982507536,30,30,1,1,60,S,0,0,0,23504862,45,43,57,53,49,67,66,57,66,61,564
0.813016612,20,0,1, ,30,S,0,1,0,13257308,68,71,57,71,67,67,66,57,66,61,651
0.922988413,20,2,4,0,30,S,0,1,0,190331161,68,57,57,72,67,67,66,57,66,61,638
0.413122031,20,2,2, ,30,M,0,1, ,17482313,68,57,57,71,67,66,66,57,58,61,628
0.036527769,20,22,6, ,60,M,0,5,0,161195977,68,43,52,71,49,66,66,68,66,61,610
0.074198082,20,24,2, ,30,M,0,1,0,5422240,68,43,57,71,67,66,66,57,66,62,623
0.297375096,20,28,3, ,60,M,1,1,0,151358435,68,43,57,71,49,66,58,57,66,61,596
0.066113964,20,3,1, ,60,M,0,2,0,780069383,68,57,57,71,49,66,66,57,66,61,618
0.900149381,0,15,2, ,60,M,3,0,0,178487786,67,43,57,71,49,66,54,57,66,61,591
0.196345775,20,0,2, ,30,?,0,1, ,234786417,68,71,57,71,67,54,66,57,58,61,630
0.266196519,20,9,4, ,60,M,1,1,0,498653089.7,68,51,57,71,49,66,58,57,66,61,604
0.062640284,20,9,2, ,60,M,0,0,0,4686199,68,51,57,71,49,66,66,57,66,62,613
0.650181409,20,2,2, ,30,M,0,1,0,159758114,68,57,57,71,67,66,66,57,66,61,636
0.668029793,30,14,3,0,60,M,2,0, ,103541188,45,43,57,72,49,66,56,57,58,61,564
0.870232571,20,16, , ,60,M,0,0,0,224778317,68,43,65,71,49,66,66,57,66,61,612
0.256332726,20,4,3, ,30,M,0,1,0,56000000,68,55,57,71,67,66,66,57,66,61,634
0.403854812,30,21,5,0,60,O,3,2,1,458754923,45,43,52,72,49,54,54,57,66,61,553
0.091989866,40,1,4, ,60,S,2,0,1,89881764,25,61,57,71,49,67,56,57,66,61,570
0.002200659,20,0,1, ,30,M,0,5,2,19869246,68,71,57,71,67,66,66,68,66,61,661
0.493523994,20,16,2, ,60,S,0,1,0,16139595,68,43,57,71,49,67,66,57,66,61,605
0.221644833,20,0,2, ,30,M,0,1, ,311707271,68,71,57,71,67,66,66,57,58,61,642
0.716452055,20,0,4, ,30,M,0,1,0,35415716,68,71,57,71,67,66,66,57,66,61,650
0.854644945,20,5,2, ,60,S,0,1, ,10788702,68,55,57,71,49,67,66,57,58,61,609
0.122913778,30,7,2,0,60,M,1,0,0,14635653,45,51,57,72,49,66,58,57,66,61,582
0.290158693,20,2,1, ,60,M,0,1,0,14188640,68,57,57,71,49,66,66,57,66,61,618
0.901952049,20,65,10, ,60,M,4,4,0,756048815.6,68,43,52,71,49,66,54,68,66,61,598
0.822077921,20,0,1, ,30,M,0,1,0,22087231,68,71,57,71,67,66,66,57,66,61,650
0.822578347,60,4, , ,60,M,6,0,0,74857196,25,55,65,71,49,66,54,57,66,61,569
0.399212213,20,1,4, ,30,M,0,1, ,234761393,68,61,57,71,67,66,66,57,58,61,632
0.35618711,20,7,2, ,60,M,0,1,2,65620875,68,51,57,71,49,66,66,57,66,61,612
0.757965808,20,4,1, ,30,M,0,1,0,6774039,68,55,57,71,67,66,66,57,66,62,635
0.242205513,20,13,9,0,60,S,0,4,2,51838708,68,43,52,72,49,67,66,68,66,61,612
0.882243936,20,0, , ,30,S,0,1, ,15386424,68,71,65,71,67,67,66,57,58,61,651
0.810170791,20,0,1, ,30,M,0,1,0,46544155,68,71,57,71,67,66,66,57,66,61,650
0.777814303,20,0,1, ,30,S,0,1,0,7424720,68,71,57,71,67,67,66,57,66,62,652
0.269505584,20,0,5, ,30,M,0,1,0,97784820,68,71,52,71,67,66,66,57,66,61,645
0.410917745,20,30,2, ,60,M,0,1,0,215010342,68,43,57,71,49,66,66,57,66,61,604
0.187563524,20,0,2, ,30,M,0,1,0,58388473,68,71,57,71,67,66,66,57,66,61,650
0.912627179,20,0,1, ,30,S,0,1,0,12351406,68,71,57,71,67,67,66,57,66,61,651
0.384381038,20,3,4, ,60,M,0,3,0,285007657,68,57,57,71,49,66,66,68,66,61,629
0.999423207,20,1, , ,60,M,0,0,0,26200251,68,61,65,71,49,66,66,57,66,61,630
0.132162226,20,0,1, ,30,M,0,1,0,29341399,68,71,57,71,67,66,66,57,66,61,650
0.882829304,20,6,1, ,60,M,0,1,0,47276327,68,51,57,71,49,66,66,57,66,61,612
0.261259698,20,21,2, ,60,M,0,0,0,9117030,68,43,57,71,49,66,66,57,66,62,605
0.065693914,20,7,1, ,60,M,0,1, ,31743799,68,51,57,71,49,66,66,57,58,61,604
0.915122658,20,6,1, ,60,M,0,1,0,67325418,68,51,57,71,49,66,66,57,66,61,612
0.209602622,20,0, , ,30,M,0,1, ,187628738,68,71,65,71,67,66,66,57,58,61,650
0.338768096,20,0,1, ,30,S,0,1,0,67033474,68,71,57,71,67,67,66,57,66,61,651
0.05484668,20,4,1, ,30,M,0,1,0,58225488,68,55,57,71,67,66,66,57,66,61,634
0.537449688,20,0,2, ,30,M,0,0,0,79697988,68,71,57,71,67,66,66,57,66,61,650
0.468613998,20,25, , ,60,M,0,1, ,25355210,68,43,65,71,49,66,66,57,58,61,604
0.476243315,20,8,1, ,60,S,0,1, ,84907323,68,51,57,71,49,67,66,57,58,61,605
0.574074043,0,3,3, ,70,M,1,0, ,203580757,67,57,57,71,49,66,58,57,58,61,601
0.7291038,20,0,1, ,30,S,0,1,0,161944571,68,71,57,71,67,67,66,57,66,61,651
0.633961507,20,21,6, ,30,S,0,1, ,190427062,68,43,52,71,67,67,66,57,58,61,610
0.609959571,20,2,1,1,30,M,0,5,1,16618185,68,57,57,53,67,66,66,68,66,61,629
0.305950996,20,3, , ,60,M,0,1,0,133326917,68,57,65,71,49,66,66,57,66,61,626
0.612795698,20,14,2, ,30,M,0,1,0,6012904,68,43,57,71,67,66,66,57,66,62,623
0.184539408,20,4,3, ,60,S,0,1,0,57328582,68,55,57,71,49,67,66,57,66,61,617
0.540362413,20,2, , ,30,M,0,1,0,10464762,68,57,65,71,67,66,66,57,66,61,644
0.166359527,20,2,2, ,60,S,1,1,0,33531404,68,57,57,71,49,67,58,57,66,61,611
0.473542784,20,6,5, ,30,M,0,1,0,10916894,68,51,52,71,67,66,66,57,66,61,625
0.108506735,20,5,1, ,60,M,0,1,0,15319427,68,55,57,71,49,66,66,57,66,61,616
0.206556078,20,13,2, ,30,M,0,1, ,33885687,68,43,57,71,67,66,66,57,58,61,614
0.034307798,20,1,2, ,60,S,0,1,0,52863541,68,61,57,71,49,67,66,57,66,61,623
0.706198197,20,1, , ,30,M,0,1, ,14175983,68,61,65,71,67,66,66,57,58,61,640
0.672514685,20,25,1, ,60,M,1,1,0,22545903,68,43,57,71,49,66,58,57,66,61,596
0.945672917,20,0,1, ,30,S,0,1,0,29776568,68,71,57,71,67,67,66,57,66,61,651
0.697480128,20,4,3, ,60,S,0,1, ,93236618,68,55,57,71,49,67,66,57,58,61,609
0.467545644,20,0,2, ,30,M,0,1, ,17505718,68,71,57,71,67,66,66,57,58,61,642
0.61038696,20,1,2, ,30,M,0,0,0,218587601,68,61,57,71,67,66,66,57,66,61,640
0.596875621,20,23,4, ,60,M,0,1, ,17486385,68,43,57,71,49,66,66,57,58,61,596
0.722412758,60,6,1,40,70,M,1,0,1,29296945,25,51,57,53,49,66,58,57,66,61,543
0.750836518,20,6,5,0,60,M,0,1,0,44200104,68,51,52,72,49,66,66,57,66,61,608
0.384178394,30,2,2, ,60,S,0,0, ,25165913,45,57,57,71,49,67,66,57,58,61,588
0.900049084,20,5,3, ,60,S,0,1,2,77738041,68,55,57,71,49,67,66,57,66,61,617
0.459608511,20,5,3, ,60,S,0,1,2,77738041,68,55,57,71,49,67,66,57,66,61,617
0.468470364,20,5,1, ,60,M,1,1,0,9085981,68,55,57,71,49,66,58,57,66,62,609
0.305428609,20,3,3, ,60,M,0,1,0,49747051,68,57,57,71,49,66,66,57,66,61,618
0.826336908,60,11,3, ,60,M,4,0,0,81544966,25,51,57,71,49,66,54,57,66,61,557
0.439922694,20,0,5, ,60,M,0,0, ,36491217,68,71,52,71,49,66,66,57,58,61,619
0.896787176,20,1,5,0,30,?,0,1,0,12143549,68,61,52,72,67,54,66,57,66,61,624
0.324485373,20,3,6, ,60,S,0,1, ,47941781,68,57,52,71,49,67,66,57,58,61,606
0.016621277,20,0,2, ,30,S,0,1,0,76662543,68,71,57,71,67,67,66,57,66,61,651
0.746104759,20,0,2, ,30,?,0,1,1,21380823,68,71,57,71,67,54,66,57,66,61,638
0.685215342,20,0,3, ,30,S,0,1,0,13341111,68,71,57,71,67,67,66,57,66,61,651
0.851828794,20,3, , ,60,S,0,1,0,9408787,68,57,65,71,49,67,66,57,66,62,628
0.310307754,20,0, , ,30,S,0,1,0,13558321,68,71,65,71,67,67,66,57,66,61,659
0.693759252,20,8, , ,60,S,0,1,0,8871450,68,51,65,71,49,67,66,57,66,62,622
0.949912068,20,3, , ,60,M,0,0,0,21519897,68,57,65,71,49,66,66,57,66,61,626
0.957282461,20,1,2, ,60,S,0,1,0,33146678,68,61,57,71,49,67,66,57,66,61,623
0.685812827,20,0, , ,30,S,0,1,0,5247432,68,71,65,71,67,67,66,57,66,62,660
0.335463835,20,3, , ,30,S,0,1, ,51740292,68,57,65,71,67,67,66,57,58,61,637
0.119460381,20,0,2, ,60,S,0,0,0,97748260,68,71,57,71,49,67,66,57,66,61,633
0.366814202,20,28,2, ,60,S,0,1, ,9232516,68,43,57,71,49,67,66,57,58,62,598
0.291137792,20,0,6, ,30,S,0,1, ,46943676,68,71,52,71,67,67,66,57,58,61,638
0.38680917,20,12,7, ,30,S,0,1,0,43374993,68,43,52,71,67,67,66,57,66,61,618
0.911635811,30,15,4, ,60,M,0,5,0,20217793,45,43,57,71,49,66,66,68,66,61,592
0.9362477,20,10,1, ,60,S,0,1,0,5150882,68,51,57,71,49,67,66,57,66,62,614
0.815282395,20,9,3, ,60,M,0,0,0,100445534,68,51,57,71,49,66,66,57,66,61,612
0.672720282,20,26,4, ,60,O,0,2,2,99737544,68,43,57,71,49,54,66,57,66,61,592
0.751313462,20,13,4, ,60,S,0,0,0,16546370,68,43,57,71,49,67,66,57,66,61,605
0.295204374,20,1,4, ,30,M,0,1, ,143730247,68,61,57,71,67,66,66,57,58,61,632
0.105309669,20,0,3, ,30,M,0,1,0,15936002,68,71,57,71,67,66,66,57,66,61,650
0.89270909,20,7,1, ,60,M,0,1,0,3847872,68,51,57,71,49,66,66,57,66,62,613
0.320374458,20,0,2, ,30,S,0,1,0,23259455,68,71,57,71,67,67,66,57,66,61,651
0.16326876,20,13,5, ,30,M,0,1,0,106926044,68,43,52,71,67,66,66,57,66,61,617
0.712669811,20,8,3, ,60,M,0,1,0,162718441,68,51,57,71,49,66,66,57,66,61,612
0.05400888,20,16,2, ,30,O,0,3,1,30916501,68,43,57,71,67,54,66,68,66,61,621
0.033031218,20,0,6, ,30,M,0,1,0,229411994,68,71,52,71,67,66,66,57,66,61,645
0.612748208,20,0, , ,30,M,0,1,0,29417758,68,71,65,71,67,66,66,57,66,61,658
0.71342037,20,0,5, ,30,S,0,1,0,94117417,68,71,52,71,67,67,66,57,66,61,646
0.658391667,20,6,3, ,30,M,0,1,0,225965029,68,51,57,71,67,66,66,57,66,61,630
0.60593066,20,9, , ,30,M,0,1,0,49544588,68,51,65,71,67,66,66,57,66,61,638
0.839270527,20,23,2, ,70,M,1,0, ,38362539,68,43,57,71,49,66,58,57,58,61,588
0.985595814,20,1,1, ,30,M,0,1, ,16438535,68,61,57,71,67,66,66,57,58,61,632
0.875133712,20,2,3, ,60,M,0,0, ,48632004,68,57,57,71,49,66,66,57,58,61,610
0.417206035,20,7,2, ,60,S,0,1, ,22719708,68,51,57,71,49,67,66,57,58,61,605
0.796529127,20,2,3, ,30,M,0,0,0,95533968,68,57,57,71,67,66,66,57,66,61,636
0.883140243,40,1,2,1,60,S,1,3,0,65612178,25,61,57,53,49,67,58,68,66,61,565
0.127258059,30,0,2, ,60,M,0,1,0,58114837,45,71,57,71,49,66,66,57,66,61,609
0.557070075,60,2, , ,60,M,4,0, ,75824010,25,57,65,71,49,66,54,57,58,61,563
0.09021978,20,2,2,0,30,M,0,1,0,26109558,68,57,57,72,67,66,66,57,66,61,637
0.133312692,20,5,6, ,60,S,0,0,0,278881140,68,55,52,71,49,67,66,57,66,61,612
0.337429779,20,13,3, ,60,M,0,3,0,251092578,68,43,57,71,49,66,66,68,66,61,615
0.765957406,20,2,1, ,30,M,0,1,0,19690923,68,57,57,71,67,66,66,57,66,61,636
0.813252415,20,21, , ,60,S,0,0,0,29039489,68,43,65,71,49,67,66,57,66,61,613
0.272128976,20,0,2, ,30,S,0,1,0,25403937,68,71,57,71,67,67,66,57,66,61,651
0.027119765,20,29,1, ,60,S,0,1,0,10595078,68,43,57,71,49,67,66,57,66,61,605
0.617128915,30,6,1, ,60,S,0,1,0,14776259,45,51,57,71,49,67,66,57,66,61,590
0.529815969,20,6,4, ,30,S,0,2,0,349956362,68,51,57,71,67,67,66,57,66,61,631
0.023010542,20,7,2, ,60,M,1,0,1,124415220,68,51,57,71,49,66,58,57,66,61,604
0.421859688,20,8,4, ,60,M,1,1,0,22257610,68,51,57,71,49,66,58,57,66,61,604
0.73547702,20,0,1,2,30,S,0,1,0,53396686,68,71,57,53,67,67,66,57,66,61,633
0.032160315,20,0,2, ,60,M,0,0, ,64477106,68,71,57,71,49,66,66,57,58,61,624
0.223286819,20,3,1, ,30,M,0,1, ,35366698,68,57,57,71,67,66,66,57,58,61,628
0.837484508,20,14,1, ,60,M,0,1,0,110530827,68,43,57,71,49,66,66,57,66,61,604
0.438544696,20,3,2, ,60,M,0,1,0,141964624,68,57,57,71,49,66,66,57,66,61,618
0.424057403,20,8,3, ,60,M,0,0, ,45081724,68,51,57,71,49,66,66,57,58,61,604
0.104464501,20,5,3,0,30,S,0,1, ,0,68,55,57,72,67,67,66,57,58,66,633
0.248839935,20,9,1, ,30,S,0,1,0,11953696,68,51,57,71,67,67,66,57,66,61,631
0.789701074,20,0,1, ,30,S,0,1, ,10878774,68,71,57,71,67,67,66,57,58,61,643
0.502247279,20,0, , ,30,M,0,1, ,37155394,68,71,65,71,67,66,66,57,58,61,650
0.350266831,20,0,2,11,30,S,0,10,2,160214088.7,68,71,57,53,67,67,66,68,66,61,644
0.880044142,20,2,2, ,30,M,0,1,0,38528928,68,57,57,71,67,66,66,57,66,61,636
0.573574476,20,18,15,0,60,O,1,8,2,22437657,68,43,52,72,49,54,58,68,66,61,591
0.366269456,60,2,1,0,60,M,1,0, ,11053159,25,57,57,72,49,66,58,57,58,61,560
0.036089969,20,11, , ,60,M,0,0,0,63155628,68,51,65,71,49,66,66,57,66,61,620
0.778821666,20,4,1, ,60,M,0,1,0,20796783,68,55,57,71,49,66,66,57,66,61,616
0.840507918,20,0,2, ,30,M,0,1,0,63945964,68,71,57,71,67,66,66,57,66,61,650
0.508347011,20,22,1, ,60,M,0,1,0,14714104,68,43,57,71,49,66,66,57,66,61,604
0.133922771,20,24,3, ,60,M,0,2,0,35568324,68,43,57,71,49,66,66,57,66,61,604
0.338252425,20,14,2, ,30,M,0,0, ,55347649,68,43,57,71,67,66,66,57,58,61,614
0.645297733,20,4,1, ,30,M,0,5, ,44502082,68,55,57,71,67,66,66,68,58,61,637
0.196324443,20,0,1, ,30,M,0,1,0,22091111,68,71,57,71,67,66,66,57,66,61,650
0.709634619,20,0,2, ,30,M,0,1,0,54724238,68,71,57,71,67,66,66,57,66,61,650
0.588510973,20,0,6, ,30,M,0,1,0,155179916,68,71,52,71,67,66,66,57,66,61,645
0.936972739,20,9,5, ,60,S,0,0,0,41447700,68,51,52,71,49,67,66,57,66,61,608
0.529230217,20,0, , ,60,S,0,0,0,5976835,68,71,65,71,49,67,66,57,66,62,642
0.336074105,20,1,2, ,60,M,0,0,0,69239340,68,61,57,71,49,66,66,57,66,61,622
0.081929689,20,6,1, ,60,S,0,1,0,14478714,68,51,57,71,49,67,66,57,66,61,613
0.377586809,30,24,4, ,60,M,1,0,0,37266815,45,43,57,71,49,66,58,57,66,61,573
0.342276112,20,4,1, ,30,S,1,1,0,159872726,68,55,57,71,67,67,58,57,66,61,627
0.111279001,20,0,3, ,30,M,0,1,0,118747118,68,71,57,71,67,66,66,57,66,61,650
0.308564259,20,7,2, ,60,M,0,1,0,172302739,68,51,57,71,49,66,66,57,66,61,612
0.590680133,20,0,2, ,60,S,0,0,0,9526702,68,71,57,71,49,67,66,57,66,62,634
0.740513984,20,5,4, ,30,M,0,1,0,53260453,68,55,57,71,67,66,66,57,66,61,634
